Name,Wait Time,Delivery Fee,Link,Delivery Address,Geoid
Dirty Burger (Oakland),N/A,5.99,https://postmates.com/store/dirty-burger-oakland/ysCyucfnU3mFD81lNrV4Bw,8519 Macarthur Blvd Oakland CA,60014097001
Toasty's Breakfast Burritos (Oakland),N/A,5.99,https://postmates.com/store/toastys-breakfast-burritos-oakland/YOWaRzZbUMSMGnPj8o9fSg,8519 Macarthur Blvd Oakland CA,60014097001
Brekkie Bagels (2353 E 12th St),N/A,5.99,https://postmates.com/store/brekkie-bagels-2353-e-12th-st/MjgB0ukDWpuDOpWoNW21Qw,8519 Macarthur Blvd Oakland CA,60014097001
THE IMPOSSIBLE SHOP™ (OAKLAND),N/A,5.99,https://postmates.com/store/the-impossible-shoptm-oakland/mpXWJcnnWkaqMAxgkcsdyw,8519 Macarthur Blvd Oakland CA,60014097001
Starbucks (MacArthur & Estudillo),N/A,3.99,https://postmates.com/store/starbucks-macarthur-%26-estudillo/KhM4lECwS62bUU6HNuIUXQ,8519 Macarthur Blvd Oakland CA,60014097001
SAVEMORE MARKET & LIQUOR,N/A,6.49,https://postmates.com/store/savemore-market-%26-liquor/DexkeUbyR86zELCtTXsK_A,8519 Macarthur Blvd Oakland CA,60014097001
McDonald's® (Oakland) 23467,N/A,3.99,https://postmates.com/store/mcdonalds-oakland-23467/krxRUwMJTG2FhQgteN6gKw,8519 Macarthur Blvd Oakland CA,60014097001
Sweet Bar Bakery,N/A,8.99,https://postmates.com/store/sweet-bar-bakery/K7n6RjXYQx60sXU_ZZhsJA,8519 Macarthur Blvd Oakland CA,60014097001
Us Liquors,N/A,13.49,https://postmates.com/store/us-liquors/X7HjcVJISIW9K9OoCPzXvA,8519 Macarthur Blvd Oakland CA,60014097001
Las Cabañas Mexican Grill & Taqueria,N/A,13.99,https://postmates.com/store/las-cabanas-mexican-grill-%26-taqueria/pyNGh6nyQe6NrG7rTS3Cmw,8519 Macarthur Blvd Oakland CA,60014097001
ADELINE MARKET,N/A,13.49,https://postmates.com/store/adeline-market/uIlTaHIWSPOt5PzSFgiZXQ,8519 Macarthur Blvd Oakland CA,60014097001
IHOP 1765,N/A,12.99,https://postmates.com/store/ihop-1765/TrjiciuKQ8-clamaZUSSuQ,8519 Macarthur Blvd Oakland CA,60014097001
United Paleteria Y Neveria,N/A,3.99,https://postmates.com/store/united-paleteria-y-neveria/iJ9huukLTxKkJR3CmiqeDw,8519 Macarthur Blvd Oakland CA,60014097001
La Raza Market and Taqueria,N/A,3.99,https://postmates.com/store/la-raza-market-and-taqueria/EN4wB0G8SBOvtyEYmA-JIw,8519 Macarthur Blvd Oakland CA,60014097001
Taco Bell (6900 Bancroft Ave),N/A,3.99,https://postmates.com/store/taco-bell-6900-bancroft-ave/xjiRBQ_dSsq0ZJMJzZCf8g,8519 Macarthur Blvd Oakland CA,60014097001
Dunkin' (451 Hegenberger Rd),N/A,4.99,https://postmates.com/store/dunkin-451-hegenberger-rd/8cY5TejhQXGqlkWOK54T8w,8519 Macarthur Blvd Oakland CA,60014097001
Wendy's (1185 San Leandro),N/A,4.99,https://postmates.com/store/wendys-1185-san-leandro/4TL8fOGPTIGgz31c8OIbBg,8519 Macarthur Blvd Oakland CA,60014097001
Burger King (15050 E. 14th Street),N/A,6.99,https://postmates.com/store/burger-king-15050-e-14th-street/FKjT_suQT8iMYLXm2vErrg,8519 Macarthur Blvd Oakland CA,60014097001
Subway (3301 E 12th St),N/A,4.99,https://postmates.com/store/subway-3301-e-12th-st/c9rn8Li7SQOEeOnmsqBngQ,8519 Macarthur Blvd Oakland CA,60014097001
Denny's (601 Hegenberger),N/A,3.99,https://postmates.com/store/dennys-601-hegenberger/ihnDeTwuQMGHN44LvsvH9A,8519 Macarthur Blvd Oakland CA,60014097001
Carl's Jr. (10770 MacArthur Blvd),N/A,3.99,https://postmates.com/store/carls-jr-10770-macarthur-blvd/eQawnAFKT4-p-NeDnEhUrQ,8519 Macarthur Blvd Oakland CA,60014097001
